language,reference,russian_source_lexeme,russian_ipa,target_ipa,change,total_units_per_word,changes_per_word,type_of_change,time_of_borrowing,lemma_frequency_ipm
Karata-Tukita,"Magomedova, Khalidova 2001",очередь,E,i,no_change,6,2,no_change,Pre-Soviet,212.5
Karata-Tukita,"Magomedova, Khalidova 2001",очередь,rʲ,r,no_change,6,2,no_change,Pre-Soviet,212.5
Karata-Tukita,"Magomedova, Khalidova 2001",очередь,E,0,change,6,2,middle vowel deletion,Pre-Soviet,212.5
Karata-Tukita,"Magomedova, Khalidova 2001",очередь,Dʲ,0,change,6,2,final consonant deletion,Pre-Soviet,212.5
Botlikh,"Alekseev, Azaev 2019",очки,O,a,no_change,4,0,no_change,Pre-Soviet,56
Botlikh,"Alekseev, Azaev 2019",очки,tɕ,tʃ,no_change,4,0,no_change,Pre-Soviet,56
Botlikh,"Alekseev, Azaev 2019",очки,kʲ,k,no_change,4,0,no_change,Pre-Soviet,56
Botlikh,"Alekseev, Azaev 2019",очки,i,i,no_change,4,0,no_change,Pre-Soviet,56
Avar,Gimbatov 2006,очко,O,o,no_change,4,0,no_change,Pre-Soviet,20.6
Avar,Gimbatov 2006,очко,tɕ,tʃ,no_change,4,0,no_change,Pre-Soviet,20.6
Avar,Gimbatov 2006,очко,k,k,no_change,4,0,no_change,Pre-Soviet,20.6
Avar,Gimbatov 2006,очко,o,o,no_change,4,0,no_change,Pre-Soviet,20.6
Bagvalal,Magomedova 2004,очко,O,a,no_change,4,0,no_change,Pre-Soviet,20.6
Bagvalal,Magomedova 2004,очко,tɕ,tʃ,no_change,4,0,no_change,Pre-Soviet,20.6
Bagvalal,Magomedova 2004,очко,k,k,no_change,4,0,no_change,Pre-Soviet,20.6
Bagvalal,Magomedova 2004,очко,o,o,no_change,4,0,no_change,Pre-Soviet,20.6
Botlikh,"Alekseev, Azaev 2019",очко,O,a,no_change,4,0,no_change,Pre-Soviet,20.6
Botlikh,"Alekseev, Azaev 2019",очко,tɕ,tʃ,no_change,4,0,no_change,Pre-Soviet,20.6
Botlikh,"Alekseev, Azaev 2019",очко,k,k,no_change,4,0,no_change,Pre-Soviet,20.6
Botlikh,"Alekseev, Azaev 2019",очко,o,o,no_change,4,0,no_change,Pre-Soviet,20.6
Avar,Gimbatov 2006,пакет,p,p,no_change,5,0,no_change,Pre-Soviet,65.8
Avar,Gimbatov 2006,пакет,A,a,no_change,5,0,no_change,Pre-Soviet,65.8
Avar,Gimbatov 2006,пакет,kʲ,k,no_change,5,0,no_change,Pre-Soviet,65.8
Avar,Gimbatov 2006,пакет,e,e,no_change,5,0,no_change,Pre-Soviet,65.8
Avar,Gimbatov 2006,пакет,t,t,no_change,5,0,no_change,Pre-Soviet,65.8
Botlikh,"Alekseev, Azaev 2019",пакет,p,p,no_change,5,0,no_change,Pre-Soviet,65.8
Botlikh,"Alekseev, Azaev 2019",пакет,A,a,no_change,5,0,no_change,Pre-Soviet,65.8
Botlikh,"Alekseev, Azaev 2019",пакет,kʲ,k,no_change,5,0,no_change,Pre-Soviet,65.8
Botlikh,"Alekseev, Azaev 2019",пакет,e,e,no_change,5,0,no_change,Pre-Soviet,65.8
Botlikh,"Alekseev, Azaev 2019",пакет,t,t,no_change,5,0,no_change,Pre-Soviet,65.8
Akhvakh,"Magomedova, Abdulayeva 2007",палас,p,p,no_change,6,1,no_change,Soviet,1.5
Akhvakh,"Magomedova, Abdulayeva 2007",палас,A,a,no_change,6,1,no_change,Soviet,1.5
Akhvakh,"Magomedova, Abdulayeva 2007",палас,l,l,no_change,6,1,no_change,Soviet,1.5
Akhvakh,"Magomedova, Abdulayeva 2007",палас,a,a,no_change,6,1,no_change,Soviet,1.5
Akhvakh,"Magomedova, Abdulayeva 2007",палас,s,sː,no_change,6,1,no_change,Soviet,1.5
Akhvakh,"Magomedova, Abdulayeva 2007",палас,0,i,change,6,1,final vowel epenthesis,Soviet,1.5
Andi,Salimov 2010,палас,p,p,no_change,7,2,no_change,Soviet,1.5
Andi,Salimov 2010,палас,A,a,no_change,7,2,no_change,Soviet,1.5
Andi,Salimov 2010,палас,l,l,no_change,7,2,no_change,Soviet,1.5
Andi,Salimov 2010,палас,a,a,no_change,7,2,no_change,Soviet,1.5
Andi,Salimov 2010,палас,0,r,change,7,2,middle consonant epenthesis,Soviet,1.5
Andi,Salimov 2010,палас,s,sː,no_change,7,2,no_change,Soviet,1.5
Andi,Salimov 2010,палас,0,i,change,7,2,final vowel epenthesis,Soviet,1.5
Avar,Gimbatov 2006,палас,p,p,no_change,5,0,no_change,Soviet,1.5
Avar,Gimbatov 2006,палас,A,a,no_change,5,0,no_change,Soviet,1.5
Avar,Gimbatov 2006,палас,l,l,no_change,5,0,no_change,Soviet,1.5
Avar,Gimbatov 2006,палас,a,a,no_change,5,0,no_change,Soviet,1.5
Avar,Gimbatov 2006,палас,s,s,no_change,5,0,no_change,Soviet,1.5
Bagvalal,Magomedova 2004,палас,p,p,no_change,5,0,no_change,Soviet,1.5
Bagvalal,Magomedova 2004,палас,A,a,no_change,5,0,no_change,Soviet,1.5
Bagvalal,Magomedova 2004,палас,l,l,no_change,5,0,no_change,Soviet,1.5
Bagvalal,Magomedova 2004,палас,a,a,no_change,5,0,no_change,Soviet,1.5
Bagvalal,Magomedova 2004,палас,s,s,no_change,5,0,no_change,Soviet,1.5
Godoberi,Saidova 2006,палас,p,p,no_change,6,1,no_change,Soviet,1.5
Godoberi,Saidova 2006,палас,A,a,no_change,6,1,no_change,Soviet,1.5
Godoberi,Saidova 2006,палас,l,l,no_change,6,1,no_change,Soviet,1.5
Godoberi,Saidova 2006,палас,a,a,no_change,6,1,no_change,Soviet,1.5
Godoberi,Saidova 2006,палас,s,sː,no_change,6,1,no_change,Soviet,1.5
Godoberi,Saidova 2006,палас,0,a,change,6,1,final vowel epenthesis,Soviet,1.5
Karata-Tukita,"Magomedova, Khalidova 2001",палас,p,p,no_change,5,0,no_change,Soviet,1.5
Karata-Tukita,"Magomedova, Khalidova 2001",палас,A,a,no_change,5,0,no_change,Soviet,1.5
Karata-Tukita,"Magomedova, Khalidova 2001",палас,l,l,no_change,5,0,no_change,Soviet,1.5
Karata-Tukita,"Magomedova, Khalidova 2001",палас,a,a,no_change,5,0,no_change,Soviet,1.5
Karata-Tukita,"Magomedova, Khalidova 2001",палас,s,sː,no_change,5,0,no_change,Soviet,1.5
Tindi,Magomedova 2003,палас,p,p,no_change,6,2,no_change,Soviet,1.5
Tindi,Magomedova 2003,палас,A,a,no_change,6,2,no_change,Soviet,1.5
Tindi,Magomedova 2003,палас,l,r,change,6,2,other,Soviet,1.5
Tindi,Magomedova 2003,палас,a,a,no_change,6,2,no_change,Soviet,1.5
Tindi,Magomedova 2003,палас,s,sː,no_change,6,2,no_change,Soviet,1.5
Tindi,Magomedova 2003,палас,0,i,change,6,2,final vowel epenthesis,Soviet,1.5
Avar,Gimbatov 2006,палата,p,p,no_change,6,0,no_change,Pre-Soviet,70.2
Avar,Gimbatov 2006,палата,A,a,no_change,6,0,no_change,Pre-Soviet,70.2
Avar,Gimbatov 2006,палата,l,l,no_change,6,0,no_change,Pre-Soviet,70.2
Avar,Gimbatov 2006,палата,a,a,no_change,6,0,no_change,Pre-Soviet,70.2
Avar,Gimbatov 2006,палата,t,t,no_change,6,0,no_change,Pre-Soviet,70.2
Avar,Gimbatov 2006,палата,A,a,no_change,6,0,no_change,Pre-Soviet,70.2
Bagvalal,Magomedova 2004,палата,p,p,no_change,6,0,no_change,Pre-Soviet,70.2
Bagvalal,Magomedova 2004,палата,A,a,no_change,6,0,no_change,Pre-Soviet,70.2
Bagvalal,Magomedova 2004,палата,l,l,no_change,6,0,no_change,Pre-Soviet,70.2
Bagvalal,Magomedova 2004,палата,a,aː,no_change,6,0,no_change,Pre-Soviet,70.2
Bagvalal,Magomedova 2004,палата,t,t,no_change,6,0,no_change,Pre-Soviet,70.2
Bagvalal,Magomedova 2004,палата,A,a,no_change,6,0,no_change,Pre-Soviet,70.2
Botlikh,"Alekseev, Azaev 2019",палата,p,p,no_change,6,0,no_change,Pre-Soviet,70.2
Botlikh,"Alekseev, Azaev 2019",палата,A,a,no_change,6,0,no_change,Pre-Soviet,70.2
Botlikh,"Alekseev, Azaev 2019",палата,l,l,no_change,6,0,no_change,Pre-Soviet,70.2
Botlikh,"Alekseev, Azaev 2019",палата,a,a,no_change,6,0,no_change,Pre-Soviet,70.2
Botlikh,"Alekseev, Azaev 2019",палата,t,t,no_change,6,0,no_change,Pre-Soviet,70.2
Botlikh,"Alekseev, Azaev 2019",палата,A,a,no_change,6,0,no_change,Pre-Soviet,70.2
Godoberi,Saidova 2006,палата,p,p,no_change,6,0,no_change,Pre-Soviet,70.2
Godoberi,Saidova 2006,палата,A,a,no_change,6,0,no_change,Pre-Soviet,70.2
Godoberi,Saidova 2006,палата,l,l,no_change,6,0,no_change,Pre-Soviet,70.2
Godoberi,Saidova 2006,палата,a,a,no_change,6,0,no_change,Pre-Soviet,70.2
Godoberi,Saidova 2006,палата,t,t,no_change,6,0,no_change,Pre-Soviet,70.2
Godoberi,Saidova 2006,палата,A,a,no_change,6,0,no_change,Pre-Soviet,70.2
Botlikh,"Alekseev, Azaev 2019",палатка,p,p,no_change,7,0,no_change,Pre-Soviet,29.1
Botlikh,"Alekseev, Azaev 2019",палатка,A,a,no_change,7,0,no_change,Pre-Soviet,29.1
Botlikh,"Alekseev, Azaev 2019",палатка,l,l,no_change,7,0,no_change,Pre-Soviet,29.1
Botlikh,"Alekseev, Azaev 2019",палатка,a,a,no_change,7,0,no_change,Pre-Soviet,29.1
Botlikh,"Alekseev, Azaev 2019",палатка,t,t,no_change,7,0,no_change,Pre-Soviet,29.1
Botlikh,"Alekseev, Azaev 2019",палатка,k,k,no_change,7,0,no_change,Pre-Soviet,29.1
Botlikh,"Alekseev, Azaev 2019",палатка,A,a,no_change,7,0,no_change,Pre-Soviet,29.1
Botlikh,"Alekseev, Azaev 2019",палач,p,p,no_change,5,0,no_change,Pre-Soviet,14
Botlikh,"Alekseev, Azaev 2019",палач,A,a,no_change,5,0,no_change,Pre-Soviet,14
Botlikh,"Alekseev, Azaev 2019",палач,l,l,no_change,5,0,no_change,Pre-Soviet,14
Botlikh,"Alekseev, Azaev 2019",палач,a,a,no_change,5,0,no_change,Pre-Soviet,14
Botlikh,"Alekseev, Azaev 2019",палач,tɕ,tʃ,no_change,5,0,no_change,Pre-Soviet,14
Akhvakh,"Magomedova, Abdulayeva 2007",пальто,p,p,no_change,5,2,no_change,Pre-Soviet,48.6
Akhvakh,"Magomedova, Abdulayeva 2007",пальто,A,a,no_change,5,2,no_change,Pre-Soviet,48.6
Akhvakh,"Magomedova, Abdulayeva 2007",пальто,lʲ,0,change,5,2,middle consonant deletion,Pre-Soviet,48.6
Akhvakh,"Magomedova, Abdulayeva 2007",пальто,t,t,no_change,5,2,no_change,Pre-Soviet,48.6
Akhvakh,"Magomedova, Abdulayeva 2007",пальто,o,u,change,5,2,other,Pre-Soviet,48.6
Avar,Gimbatov 2006,пальто,p,p,no_change,5,0,no_change,Pre-Soviet,48.6
Avar,Gimbatov 2006,пальто,A,a,no_change,5,0,no_change,Pre-Soviet,48.6
Avar,Gimbatov 2006,пальто,lʲ,l,no_change,5,0,no_change,Pre-Soviet,48.6
Avar,Gimbatov 2006,пальто,t,t,no_change,5,0,no_change,Pre-Soviet,48.6
Avar,Gimbatov 2006,пальто,o,o,no_change,5,0,no_change,Pre-Soviet,48.6
Bagvalal,Magomedova 2004,пальто,p,p,no_change,5,0,no_change,Pre-Soviet,48.6
Bagvalal,Magomedova 2004,пальто,A,a,no_change,5,0,no_change,Pre-Soviet,48.6
Bagvalal,Magomedova 2004,пальто,lʲ,l,no_change,5,0,no_change,Pre-Soviet,48.6
Bagvalal,Magomedova 2004,пальто,t,t,no_change,5,0,no_change,Pre-Soviet,48.6
Bagvalal,Magomedova 2004,пальто,o,oː,no_change,5,0,no_change,Pre-Soviet,48.6
Botlikh,"Alekseev, Azaev 2019",пальто,p,p,no_change,5,1,no_change,Pre-Soviet,48.6
Botlikh,"Alekseev, Azaev 2019",пальто,A,a,no_change,5,1,no_change,Pre-Soviet,48.6
Botlikh,"Alekseev, Azaev 2019",пальто,lʲ,r,change,5,1,other,Pre-Soviet,48.6
Botlikh,"Alekseev, Azaev 2019",пальто,t,t,no_change,5,1,no_change,Pre-Soviet,48.6
Botlikh,"Alekseev, Azaev 2019",пальто,o,o,no_change,5,1,no_change,Pre-Soviet,48.6
Botlikh,"Saidova, Abusov 2012",пальто,p,p,no_change,5,0,no_change,Pre-Soviet,48.6
Botlikh,"Saidova, Abusov 2012",пальто,A,a,no_change,5,0,no_change,Pre-Soviet,48.6
Botlikh,"Saidova, Abusov 2012",пальто,lʲ,l,no_change,5,0,no_change,Pre-Soviet,48.6
Botlikh,"Saidova, Abusov 2012",пальто,t,t,no_change,5,0,no_change,Pre-Soviet,48.6
Botlikh,"Saidova, Abusov 2012",пальто,o,o,no_change,5,0,no_change,Pre-Soviet,48.6
Godoberi,Saidova 2006,пальто,p,p,no_change,5,1,no_change,Pre-Soviet,48.6
Godoberi,Saidova 2006,пальто,A,a,no_change,5,1,no_change,Pre-Soviet,48.6
Godoberi,Saidova 2006,пальто,lʲ,l,no_change,5,1,no_change,Pre-Soviet,48.6
Godoberi,Saidova 2006,пальто,t,t,no_change,5,1,no_change,Pre-Soviet,48.6
Godoberi,Saidova 2006,пальто,o,u,change,5,1,other,Pre-Soviet,48.6
Karata-Tukita,"Magomedova, Khalidova 2001",пальто,p,p,no_change,5,1,no_change,Pre-Soviet,48.6
Karata-Tukita,"Magomedova, Khalidova 2001",пальто,A,a,no_change,5,1,no_change,Pre-Soviet,48.6
Karata-Tukita,"Magomedova, Khalidova 2001",пальто,lʲ,l,no_change,5,1,no_change,Pre-Soviet,48.6
Karata-Tukita,"Magomedova, Khalidova 2001",пальто,t,t,no_change,5,1,no_change,Pre-Soviet,48.6
Karata-Tukita,"Magomedova, Khalidova 2001",пальто,o,u,change,5,1,other,Pre-Soviet,48.6
Tindi,Magomedova 2003,пальто,p,p,no_change,5,2,no_change,Pre-Soviet,48.6
Tindi,Magomedova 2003,пальто,A,a,no_change,5,2,no_change,Pre-Soviet,48.6
Tindi,Magomedova 2003,пальто,lʲ,r,change,5,2,other,Pre-Soviet,48.6
Tindi,Magomedova 2003,пальто,t,t,no_change,5,2,no_change,Pre-Soviet,48.6
Tindi,Magomedova 2003,пальто,o,u,change,5,2,other,Pre-Soviet,48.6
Akhvakh,"Magomedova, Abdulayeva 2007",папироса,p,p,no_change,8,3,no_change,Pre-Soviet,17.3
Akhvakh,"Magomedova, Abdulayeva 2007",папироса,A,a,no_change,8,3,no_change,Pre-Soviet,17.3
Akhvakh,"Magomedova, Abdulayeva 2007",папироса,pʲ,p,no_change,8,3,no_change,Pre-Soviet,17.3
Akhvakh,"Magomedova, Abdulayeva 2007",папироса,I,0,change,8,3,middle vowel deletion,Pre-Soviet,17.3
Akhvakh,"Magomedova, Abdulayeva 2007",папироса,r,r,no_change,8,3,no_change,Pre-Soviet,17.3
Akhvakh,"Magomedova, Abdulayeva 2007",папироса,o,u,change,8,3,other,Pre-Soviet,17.3
Akhvakh,"Magomedova, Abdulayeva 2007",папироса,s,sː,no_change,8,3,no_change,Pre-Soviet,17.3
Akhvakh,"Magomedova, Abdulayeva 2007",папироса,A,i,change,8,3,other,Pre-Soviet,17.3
Andi,Salimov 2010,папироса,p,p,no_change,8,3,no_change,Pre-Soviet,17.3
Andi,Salimov 2010,папироса,A,a,no_change,8,3,no_change,Pre-Soviet,17.3
Andi,Salimov 2010,папироса,pʲ,p,no_change,8,3,no_change,Pre-Soviet,17.3
Andi,Salimov 2010,папироса,I,0,change,8,3,middle vowel deletion,Pre-Soviet,17.3
Andi,Salimov 2010,папироса,r,r,no_change,8,3,no_change,Pre-Soviet,17.3
Andi,Salimov 2010,папироса,o,u,change,8,3,other,Pre-Soviet,17.3
Andi,Salimov 2010,папироса,s,z,change,8,3,other,Pre-Soviet,17.3
Andi,Salimov 2010,папироса,A,a,no_change,8,3,no_change,Pre-Soviet,17.3
Avar,Gimbatov 2006,папироса,p,p,no_change,8,1,no_change,Pre-Soviet,17.3
Avar,Gimbatov 2006,папироса,A,a,no_change,8,1,no_change,Pre-Soviet,17.3
Avar,Gimbatov 2006,папироса,pʲ,p,no_change,8,1,no_change,Pre-Soviet,17.3
Avar,Gimbatov 2006,папироса,I,i,no_change,8,1,no_change,Pre-Soviet,17.3
Avar,Gimbatov 2006,папироса,r,r,no_change,8,1,no_change,Pre-Soviet,17.3
Avar,Gimbatov 2006,папироса,o,o,no_change,8,1,no_change,Pre-Soviet,17.3
Avar,Gimbatov 2006,папироса,s,s,no_change,8,1,no_change,Pre-Soviet,17.3
Avar,Gimbatov 2006,папироса,A,0,change,8,1,final vowel deletion,Pre-Soviet,17.3
Bagvalal,Magomedova 2004,папироса,p,p,no_change,8,4,no_change,Pre-Soviet,17.3
Bagvalal,Magomedova 2004,папироса,A,a,no_change,8,4,no_change,Pre-Soviet,17.3
Bagvalal,Magomedova 2004,папироса,pʲ,p,no_change,8,4,no_change,Pre-Soviet,17.3
Bagvalal,Magomedova 2004,папироса,I,0,change,8,4,middle vowel deletion,Pre-Soviet,17.3
Bagvalal,Magomedova 2004,папироса,r,r,no_change,8,4,no_change,Pre-Soviet,17.3
Bagvalal,Magomedova 2004,папироса,o,u,change,8,4,other,Pre-Soviet,17.3
Bagvalal,Magomedova 2004,папироса,s,z,change,8,4,other,Pre-Soviet,17.3
Bagvalal,Magomedova 2004,папироса,A,0,change,8,4,final vowel deletion,Pre-Soviet,17.3
Botlikh,"Saidova, Abusov 2012",папироса,p,p,no_change,8,5,no_change,Pre-Soviet,17.3
Botlikh,"Saidova, Abusov 2012",папироса,A,a,no_change,8,5,no_change,Pre-Soviet,17.3
Botlikh,"Saidova, Abusov 2012",папироса,pʲ,0,change,8,5,middle consonant deletion,Pre-Soviet,17.3
Botlikh,"Saidova, Abusov 2012",папироса,I,0,change,8,5,middle vowel deletion,Pre-Soviet,17.3
Botlikh,"Saidova, Abusov 2012",папироса,r,r,no_change,8,5,no_change,Pre-Soviet,17.3
Botlikh,"Saidova, Abusov 2012",папироса,o,u,change,8,5,other,Pre-Soviet,17.3
Botlikh,"Saidova, Abusov 2012",папироса,s,z,change,8,5,other,Pre-Soviet,17.3
Botlikh,"Saidova, Abusov 2012",папироса,A,0,change,8,5,final vowel deletion,Pre-Soviet,17.3
Godoberi,Saidova 2006,папироса,p,p,no_change,8,4,no_change,Pre-Soviet,17.3
Godoberi,Saidova 2006,папироса,A,a,no_change,8,4,no_change,Pre-Soviet,17.3
Godoberi,Saidova 2006,папироса,pʲ,p,no_change,8,4,no_change,Pre-Soviet,17.3
Godoberi,Saidova 2006,папироса,I,u,change,8,4,other,Pre-Soviet,17.3
Godoberi,Saidova 2006,папироса,r,r,no_change,8,4,no_change,Pre-Soviet,17.3
Godoberi,Saidova 2006,папироса,o,u,change,8,4,other,Pre-Soviet,17.3
Godoberi,Saidova 2006,папироса,s,z,change,8,4,other,Pre-Soviet,17.3
Godoberi,Saidova 2006,папироса,A,u,change,8,4,other,Pre-Soviet,17.3
Karata-Tukita,"Magomedova, Khalidova 2001",папироса,p,p,no_change,8,5,no_change,Pre-Soviet,17.3
Karata-Tukita,"Magomedova, Khalidova 2001",папироса,A,a,no_change,8,5,no_change,Pre-Soviet,17.3
Karata-Tukita,"Magomedova, Khalidova 2001",папироса,pʲ,w,change,8,5,other,Pre-Soviet,17.3
Karata-Tukita,"Magomedova, Khalidova 2001",папироса,I,0,change,8,5,middle vowel deletion,Pre-Soviet,17.3
Karata-Tukita,"Magomedova, Khalidova 2001",папироса,r,r,no_change,8,5,no_change,Pre-Soviet,17.3
Karata-Tukita,"Magomedova, Khalidova 2001",папироса,o,u,change,8,5,other,Pre-Soviet,17.3
Karata-Tukita,"Magomedova, Khalidova 2001",папироса,s,z,change,8,5,other,Pre-Soviet,17.3
Karata-Tukita,"Magomedova, Khalidova 2001",папироса,A,0,change,8,5,final vowel deletion,Pre-Soviet,17.3
Tindi,Magomedova 2003,папироса,p,p,no_change,8,4,no_change,Pre-Soviet,17.3
Tindi,Magomedova 2003,папироса,A,a,no_change,8,4,no_change,Pre-Soviet,17.3
Tindi,Magomedova 2003,папироса,pʲ,p,no_change,8,4,no_change,Pre-Soviet,17.3
Tindi,Magomedova 2003,папироса,I,0,change,8,4,middle vowel deletion,Pre-Soviet,17.3
Tindi,Magomedova 2003,папироса,r,r,no_change,8,4,no_change,Pre-Soviet,17.3
Tindi,Magomedova 2003,папироса,o,u,change,8,4,other,Pre-Soviet,17.3
Tindi,Magomedova 2003,папироса,s,z,change,8,4,other,Pre-Soviet,17.3
Tindi,Magomedova 2003,папироса,A,i,change,8,4,other,Pre-Soviet,17.3
Avar,Gimbatov 2006,папка,p,p,no_change,5,0,no_change,Pre-Soviet,29.7
Avar,Gimbatov 2006,папка,a,a,no_change,5,0,no_change,Pre-Soviet,29.7
Avar,Gimbatov 2006,папка,p,p,no_change,5,0,no_change,Pre-Soviet,29.7
Avar,Gimbatov 2006,папка,k,k,no_change,5,0,no_change,Pre-Soviet,29.7
Avar,Gimbatov 2006,папка,A,a,no_change,5,0,no_change,Pre-Soviet,29.7
Botlikh,"Alekseev, Azaev 2019",папка,p,p,no_change,5,0,no_change,Pre-Soviet,29.7
Botlikh,"Alekseev, Azaev 2019",папка,a,a,no_change,5,0,no_change,Pre-Soviet,29.7
Botlikh,"Alekseev, Azaev 2019",папка,p,p,no_change,5,0,no_change,Pre-Soviet,29.7
Botlikh,"Alekseev, Azaev 2019",папка,k,k,no_change,5,0,no_change,Pre-Soviet,29.7
Botlikh,"Alekseev, Azaev 2019",папка,A,a,no_change,5,0,no_change,Pre-Soviet,29.7
Avar,Gimbatov 2006,парад,p,p,no_change,5,0,no_change,Pre-Soviet,13.2
Avar,Gimbatov 2006,парад,A,a,no_change,5,0,no_change,Pre-Soviet,13.2
Avar,Gimbatov 2006,парад,r,r,no_change,5,0,no_change,Pre-Soviet,13.2
Avar,Gimbatov 2006,парад,a,a,no_change,5,0,no_change,Pre-Soviet,13.2
Avar,Gimbatov 2006,парад,D,d,no_change,5,0,no_change,Pre-Soviet,13.2
Botlikh,"Alekseev, Azaev 2019",парад,p,p,no_change,5,0,no_change,Pre-Soviet,13.2
Botlikh,"Alekseev, Azaev 2019",парад,A,a,no_change,5,0,no_change,Pre-Soviet,13.2
Botlikh,"Alekseev, Azaev 2019",парад,r,r,no_change,5,0,no_change,Pre-Soviet,13.2
Botlikh,"Alekseev, Azaev 2019",парад,a,a,no_change,5,0,no_change,Pre-Soviet,13.2
Botlikh,"Alekseev, Azaev 2019",парад,D,d,no_change,5,0,no_change,Pre-Soviet,13.2
Avar,Gimbatov 2006,паралич,p,p,no_change,7,0,no_change,Pre-Soviet,4.4
Avar,Gimbatov 2006,паралич,A,a,no_change,7,0,no_change,Pre-Soviet,4.4
Avar,Gimbatov 2006,паралич,r,r,no_change,7,0,no_change,Pre-Soviet,4.4
Avar,Gimbatov 2006,паралич,A,a,no_change,7,0,no_change,Pre-Soviet,4.4
Avar,Gimbatov 2006,паралич,lʲ,l,no_change,7,0,no_change,Pre-Soviet,4.4
Avar,Gimbatov 2006,паралич,i,i,no_change,7,0,no_change,Pre-Soviet,4.4
Avar,Gimbatov 2006,паралич,tɕ,tʃ,no_change,7,0,no_change,Pre-Soviet,4.4
Botlikh,"Alekseev, Azaev 2019",паралич,p,p,no_change,7,0,no_change,Pre-Soviet,4.4
Botlikh,"Alekseev, Azaev 2019",паралич,A,a,no_change,7,0,no_change,Pre-Soviet,4.4
Botlikh,"Alekseev, Azaev 2019",паралич,r,r,no_change,7,0,no_change,Pre-Soviet,4.4
Botlikh,"Alekseev, Azaev 2019",паралич,A,a,no_change,7,0,no_change,Pre-Soviet,4.4
Botlikh,"Alekseev, Azaev 2019",паралич,lʲ,l,no_change,7,0,no_change,Pre-Soviet,4.4
Botlikh,"Alekseev, Azaev 2019",паралич,i,i,no_change,7,0,no_change,Pre-Soviet,4.4
Botlikh,"Alekseev, Azaev 2019",паралич,tɕ,tʃ,no_change,7,0,no_change,Pre-Soviet,4.4
Botlikh,"Saidova, Abusov 2012",паралич,p,p,no_change,7,3,no_change,Pre-Soviet,4.4
Botlikh,"Saidova, Abusov 2012",паралич,A,a,no_change,7,3,no_change,Pre-Soviet,4.4
Botlikh,"Saidova, Abusov 2012",паралич,r,0,change,7,3,middle consonant deletion,Pre-Soviet,4.4
Botlikh,"Saidova, Abusov 2012",паралич,A,0,change,7,3,middle vowel deletion,Pre-Soviet,4.4
Botlikh,"Saidova, Abusov 2012",паралич,lʲ,l,no_change,7,3,no_change,Pre-Soviet,4.4
Botlikh,"Saidova, Abusov 2012",паралич,i,i,no_change,7,3,no_change,Pre-Soviet,4.4
Botlikh,"Saidova, Abusov 2012",паралич,tɕ,ʒ,change,7,3,other,Pre-Soviet,4.4
Avar,Gimbatov 2006,парашют,p,p,no_change,7,0,no_change,Pre-Soviet,9.9
